window_size,hash,ham_distance,similarity,error,blast_output,bitscore,eValue,mutation_threshold
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,0,100.0,0.000000,100,374,4e-130,0
3,Blash_16,6,90.625,8.265000,98.89,370,1e-128,0
3,Blash_16,4,93.75,5.140000,98.89,370,2e-128,0
3,Blash_16,8,87.5,10.830000,98.33,367,2e-127,0
3,Blash_16,8,87.5,10.830000,98.33,367,2e-127,0
3,Blash_16,7,89.0625,8.717500,97.78,366,7e-127,0
3,Blash_16,13,79.6875,20.312500,100,371,7e-127,0
3,Blash_16,4,93.75,3.520000,97.27,364,5e-126,0
3,Blash_16,10,84.375,13.355000,97.73,358,1e-123,0
3,Blash_16,10,84.375,7.845000,92.22,355,1e-122,0
3,Blash_16,13,79.6875,14.202500,93.89,355,1e-122,0
3,Blash_16,13,79.6875,14.202500,93.89,355,1e-122,0
3,Blash_16,14,78.125,15.765000,93.89,355,1e-122,0
3,Blash_16,8,87.5,12.500000,100,355,1e-122,0
3,Blash_16,11,82.8125,17.187500,100,355,1e-122,0
3,Blash_16,16,75.0,16.670000,91.67,354,3e-122,0
3,Blash_16,16,75.0,16.670000,91.67,354,3e-122,0
3,Blash_16,14,78.125,15.205000,93.33,353,5e-122,0
3,Blash_16,13,79.6875,11.982500,91.67,353,6e-122,0
3,Blash_16,13,79.6875,11.982500,91.67,353,6e-122,0
3,Blash_16,13,79.6875,11.982500,91.67,353,6e-122,0
3,Blash_16,13,79.6875,11.982500,91.67,353,6e-122,0
3,Blash_16,13,79.6875,11.982500,91.67,353,6e-122,0
3,Blash_16,13,79.6875,11.982500,91.67,353,6e-122,0
3,Blash_16,13,79.6875,11.982500,91.67,353,6e-122,0
3,Blash_16,13,79.6875,11.982500,91.67,353,6e-122,0
3,Blash_16,13,79.6875,11.982500,91.67,353,6e-122,0
3,Blash_16,13,79.6875,11.982500,91.67,353,6e-122,0
3,Blash_16,13,79.6875,11.982500,91.67,353,6e-122,0
3,Blash_16,13,79.6875,11.982500,91.67,353,6e-122,0
3,Blash_16,13,79.6875,11.982500,91.67,353,6e-122,0
3,Blash_16,14,78.125,14.655000,92.78,353,7e-122,0
3,Blash_16,14,78.125,14.655000,92.78,353,7e-122,0
3,Blash_16,13,79.6875,13.642500,93.33,353,9e-122,0
3,Blash_16,13,79.6875,13.642500,93.33,353,9e-122,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,12,81.25,10.420000,91.67,352,2e-121,0
3,Blash_16,14,78.125,13.545000,91.67,352,2e-121,0
3,Blash_16,14,78.125,13.545000,91.67,352,3e-121,0
3,Blash_16,14,78.125,13.545000,91.67,352,3e-121,0
3,Blash_16,15,76.5625,15.107500,91.67,352,3e-121,0
3,Blash_16,15,76.5625,15.107500,91.67,352,3e-121,0
3,Blash_16,15,76.5625,15.107500,91.67,352,3e-121,0
3,Blash_16,15,76.5625,15.107500,91.67,352,3e-121,0
3,Blash_16,15,76.5625,15.107500,91.67,352,3e-121,0
3,Blash_16,15,76.5625,15.107500,91.67,352,3e-121,0
3,Blash_16,15,76.5625,15.107500,91.67,352,3e-121,0
3,Blash_16,15,76.5625,15.107500,91.67,352,3e-121,0
3,Blash_16,11,82.8125,9.967500,92.78,352,4e-121,0
3,Blash_16,9,85.9375,5.732500,91.67,351,6e-121,0
3,Blash_16,11,82.8125,8.297500,91.11,351,6e-121,0
3,Blash_16,11,82.8125,8.297500,91.11,351,6e-121,0
3,Blash_16,11,82.8125,8.857500,91.67,351,6e-121,0
3,Blash_16,12,81.25,9.860000,91.11,350,1e-120,0
3,Blash_16,12,81.25,9.860000,91.11,350,1e-120,0
3,Blash_16,12,81.25,9.860000,91.11,350,1e-120,0
3,Blash_16,12,81.25,9.860000,91.11,350,1e-120,0
3,Blash_16,12,81.25,9.860000,91.11,350,1e-120,0
3,Blash_16,12,81.25,9.860000,91.11,350,1e-120,0
3,Blash_16,15,76.5625,16.217500,92.78,350,1e-120,0
3,Blash_16,9,85.9375,8.502500,94.44,350,1e-120,0
3,Blash_16,19,70.3125,20.247500,90.56,350,1e-120,0
3,Blash_16,14,78.125,11.875000,90,350,1e-120,0
3,Blash_16,14,78.125,13.545000,91.67,350,2e-120,0
3,Blash_16,14,78.125,12.435000,90.56,350,2e-120,0
3,Blash_16,15,76.5625,14.547500,91.11,349,4e-120,0
3,Blash_16,13,79.6875,10.872500,90.56,348,4e-120,0
3,Blash_16,11,82.8125,8.297500,91.11,348,5e-120,0
3,Blash_16,26,59.375,32.295000,91.67,355,5e-120,0
3,Blash_16,15,76.5625,15.107500,91.67,352,7e-120,0
3,Blash_16,13,79.6875,20.312500,100,353,8e-120,0
3,Blash_16,14,78.125,13.545000,91.67,348,9e-120,0
3,Blash_16,15,76.5625,15.107500,91.67,348,1e-119,0
3,Blash_16,14,78.125,13.545000,91.67,348,1e-119,0
3,Blash_16,14,78.125,13.545000,91.67,348,1e-119,0
3,Blash_16,14,78.125,13.545000,91.67,348,1e-119,0
3,Blash_16,11,82.8125,8.857500,91.67,347,1e-119,0
3,Blash_16,11,82.8125,8.857500,91.67,347,1e-119,0
3,Blash_16,11,82.8125,8.857500,91.67,347,1e-119,0
3,Blash_16,16,75.0,16.110000,91.11,347,2e-119,0
3,Blash_16,16,75.0,16.110000,91.11,347,2e-119,0
3,Blash_16,16,75.0,16.110000,91.11,347,2e-119,0
3,Blash_16,16,75.0,16.110000,91.11,347,2e-119,0
3,Blash_16,16,75.0,16.110000,91.11,347,2e-119,0
3,Blash_16,13,79.6875,10.312500,90,347,3e-119,0
3,Blash_16,19,70.3125,20.797500,91.11,346,4e-119,0
3,Blash_16,12,81.25,8.750000,90,346,4e-119,0
3,Blash_16,13,79.6875,10.872500,90.56,346,5e-119,0
3,Blash_16,10,84.375,12.195000,96.57,346,5e-119,0
3,Blash_16,13,79.6875,10.312500,90,346,6e-119,0
3,Blash_16,14,78.125,11.875000,90,346,6e-119,0
3,Blash_16,23,64.0625,27.607500,91.67,349,7e-119,0
3,Blash_16,14,78.125,11.875000,90,346,7e-119,0
3,Blash_16,15,76.5625,13.437500,90,345,9e-119,0
3,Blash_16,15,76.5625,13.437500,90,345,9e-119,0
3,Blash_16,15,76.5625,13.437500,90,345,9e-119,0
3,Blash_16,13,79.6875,10.312500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,19,70.3125,19.687500,90,345,1e-118,0
3,Blash_16,14,78.125,11.875000,90,345,2e-118,0
3,Blash_16,12,81.25,8.750000,90,345,2e-118,0
3,Blash_16,12,81.25,8.750000,90,345,2e-118,0
3,Blash_16,15,76.5625,13.997500,90.56,344,2e-118,0
3,Blash_16,15,76.5625,13.997500,90.56,344,2e-118,0
3,Blash_16,13,79.6875,9.752500,89.44,344,2e-118,0
3,Blash_16,11,82.8125,6.077500,88.89,344,3e-118,0
3,Blash_16,13,79.6875,10.872500,90.56,344,3e-118,0
3,Blash_16,13,79.6875,10.312500,90,343,5e-118,0
3,Blash_16,13,79.6875,10.312500,90,343,5e-118,0
3,Blash_16,13,79.6875,10.312500,90,343,5e-118,0
3,Blash_16,13,79.6875,10.312500,90,343,5e-118,0
3,Blash_16,13,79.6875,10.312500,90,343,5e-118,0
3,Blash_16,13,79.6875,10.312500,90,343,5e-118,0
3,Blash_16,13,79.6875,10.312500,90,343,5e-118,0
3,Blash_16,13,79.6875,10.312500,90,343,5e-118,0
3,Blash_16,13,79.6875,10.312500,90,343,5e-118,0
3,Blash_16,13,79.6875,10.312500,90,343,5e-118,0
3,Blash_16,13,79.6875,10.312500,90,343,5e-118,0
3,Blash_16,13,79.6875,10.312500,90,343,5e-118,0
3,Blash_16,13,79.6875,10.312500,90,343,5e-118,0
3,Blash_16,16,75.0,15.000000,90,343,5e-118,0
3,Blash_16,15,76.5625,13.437500,90,343,7e-118,0
3,Blash_16,12,81.25,8.190000,89.44,343,1e-117,0
3,Blash_16,12,81.25,8.190000,89.44,343,1e-117,0
3,Blash_16,18,71.875,17.565000,89.44,343,1e-117,0
3,Blash_16,11,82.8125,6.747500,89.56,343,1e-117,0
3,Blash_16,14,78.125,11.875000,90,342,2e-117,0
