window_size,hash,ham_distance,similarity,error,blast_output
3,Boost,0,100.0,0.000000,100
3,Boost,2,96.875,2.475000,99.35
3,Boost,2,96.875,2.475000,99.35
3,Boost,2,96.875,2.475000,99.35
3,Boost,3,95.3125,3.597500,98.91
3,Boost,3,95.3125,3.597500,98.91
3,Boost,3,95.3125,3.597500,98.91
3,Boost,3,95.3125,3.377500,98.69
3,Boost,3,95.3125,3.377500,98.69
3,Boost,2,96.875,1.815000,98.69
3,Boost,3,95.3125,3.157500,98.47
3,Boost,4,93.75,4.720000,98.47
3,Boost,4,93.75,4.940000,98.69
3,Boost,11,82.8125,11.957500,94.77
3,Boost,9,85.9375,8.182500,94.12
3,Boost,10,84.375,7.995000,92.37
3,Boost,8,87.5,5.750000,93.25
3,Boost,7,89.0625,3.967500,93.03
3,Boost,9,85.9375,5.782500,91.72
3,Boost,14,78.125,12.805000,90.93
3,Boost,7,89.0625,1.347500,90.41
3,Boost,11,82.8125,8.037500,90.85
3,Boost,15,76.5625,14.287500,90.85
3,Boost,13,79.6875,11.812500,91.5
3,Boost,6,90.625,8.905000,99.53
3,Boost,13,79.6875,8.762500,88.45
3,Boost,17,73.4375,16.542500,89.98
3,Boost,17,73.4375,16.102500,89.54
3,Boost,14,78.125,12.945000,91.07
3,Boost,12,81.25,8.730000,89.98
3,Boost,8,87.5,3.130000,90.63
3,Boost,11,82.8125,6.507500,89.32
3,Boost,16,75.0,14.110000,89.11
3,Boost,15,76.5625,13.417500,89.98
3,Boost,17,73.4375,15.672500,89.11
3,Boost,14,78.125,9.235000,87.36
3,Boost,13,79.6875,7.672500,87.36
3,Boost,16,75.0,13.670000,88.67
3,Boost,15,76.5625,12.757500,89.32
3,Boost,15,76.5625,11.887500,88.45
3,Boost,12,81.25,8.730000,89.98
3,Boost,7,89.0625,1.347500,90.41
3,Boost,7,89.0625,1.347500,90.41
3,Boost,15,76.5625,10.147500,86.71
3,Boost,16,75.0,11.490000,86.49
3,Boost,11,82.8125,8.257500,91.07
3,Boost,16,75.0,12.150000,87.15
3,Boost,16,75.0,13.450000,88.45
3,Boost,12,81.25,7.450000,88.7
3,Boost,14,78.125,10.545000,88.67
3,Boost,12,81.25,12.870000,94.12
3,Boost,11,82.8125,7.167500,89.98
3,Boost,11,82.8125,7.387500,90.2
3,Boost,12,81.25,7.640000,88.89
3,Boost,11,82.8125,13.767500,96.58
3,Boost,10,84.375,14.645000,99.02
3,Boost,13,79.6875,6.582500,86.27
3,Boost,6,90.625,8.155000,98.78
3,Boost,14,78.125,14.455000,92.58
3,Boost,15,76.5625,11.017500,87.58
3,Boost,13,79.6875,8.982500,88.67
3,Boost,10,84.375,0.835000,83.54
3,Boost,15,76.5625,15.547500,92.11
3,Boost,12,81.25,6.550000,87.8
3,Boost,13,79.6875,8.622500,88.31
3,Boost,19,70.3125,17.937500,88.25
3,Boost,15,76.5625,13.787500,90.35
3,Boost,14,78.125,8.655000,86.78
3,Boost,14,78.125,13.165000,91.29
3,Boost,14,78.125,13.165000,91.29
3,Boost,14,78.125,13.165000,91.29
3,Boost,14,78.125,13.165000,91.29
3,Boost,14,78.125,13.165000,91.29
3,Boost,15,76.5625,14.257500,90.82
3,Boost,18,71.875,18.245000,90.12
3,Boost,17,73.4375,16.422500,89.86
3,Boost,14,78.125,6.965000,85.09
3,Boost,14,78.125,8.365000,86.49
3,Boost,10,84.375,8.545000,92.92
3,Boost,7,89.0625,10.427500,99.49
3,Boost,15,76.5625,9.707500,86.27
3,Boost,16,75.0,9.620000,84.62
3,Boost,20,68.75,17.060000,85.81
3,Boost,15,76.5625,11.697500,88.26
3,Boost,11,82.8125,8.227500,91.04
3,Boost,13,79.6875,7.732500,87.42
3,Boost,13,79.6875,6.122500,85.81
3,Boost,15,76.5625,10.707500,87.27
3,Boost,17,73.4375,8.382500,81.82
3,Boost,16,75.0,14.610000,89.61
3,Boost,15,76.5625,10.997500,87.56
3,Boost,14,78.125,9.435000,87.56
3,Boost,18,71.875,15.885000,87.76
3,Boost,18,71.875,15.185000,87.06
3,Boost,7,89.0625,1.517500,90.58
3,Boost,10,84.375,2.795000,81.58
3,Boost,24,62.5,19.890000,82.39
3,Boost,17,73.4375,13.942500,87.38
3,Boost,15,76.5625,15.927500,92.49
3,Boost,20,68.75,14.140000,82.89
3,Boost,15,76.5625,5.397500,81.96
3,Boost,12,81.25,4.260000,85.51
3,Boost,19,70.3125,5.287500,75.6
3,Boost,19,70.3125,5.287500,75.6
3,Boost,18,71.875,3.615000,75.49
3,Boost,16,75.0,0.430000,74.57
3,Boost,19,70.3125,4.307500,74.62
3,Boost,22,65.625,9.105000,74.73
3,Boost,15,76.5625,0.017500,76.58
3,Boost,15,76.5625,0.067500,76.63
3,Boost,20,68.75,7.600000,76.35
3,Boost,15,76.5625,0.067500,76.63
3,Boost,17,73.4375,5.702500,79.14
3,Boost,18,71.875,9.885000,81.76
3,Boost,16,75.0,1.360000,73.64
3,Boost,20,68.75,4.890000,73.64
3,Boost,20,68.75,4.890000,73.64
3,Boost,19,70.3125,8.397500,78.71
3,Boost,16,75.0,1.360000,73.64
3,Boost,14,78.125,1.335000,76.79
3,Boost,14,78.125,1.335000,76.79
3,Boost,16,75.0,1.580000,73.42
3,Boost,16,75.0,18.660000,93.66
3,Boost,18,71.875,1.985000,73.86
3,Boost,17,73.4375,4.552500,77.99
3,Boost,19,70.3125,3.107500,73.42
3,Boost,24,62.5,18.160000,80.66
3,Boost,18,71.875,4.365000,76.24
3,Boost,17,73.4375,2.802500,76.24
3,Boost,20,68.75,7.250000,76
3,Boost,20,68.75,7.250000,76
3,Boost,19,70.3125,5.687500,76
3,Boost,18,71.875,3.825000,75.7
3,Boost,18,71.875,3.885000,75.76
3,Boost,26,59.375,16.505000,75.88
3,Boost,19,70.3125,5.447500,75.76
3,Boost,19,70.3125,5.687500,76
3,Boost,19,70.3125,5.217500,75.53
3,Boost,20,68.75,7.010000,75.76
3,Boost,18,71.875,3.655000,75.53
3,Boost,20,68.75,6.780000,75.53
3,Boost,20,68.75,6.780000,75.53
3,Boost,18,71.875,3.415000,75.29
3,Boost,22,65.625,9.905000,75.53
3,Boost,23,64.0625,12.727500,76.79
3,Boost,17,73.4375,1.622500,75.06
3,Boost,24,62.5,12.320000,74.82
3,Boost,20,68.75,11.720000,80.47
3,Boost,18,71.875,3.065000,74.94
3,Boost,17,73.4375,0.117500,73.32
3,Boost,21,67.1875,10.562500,77.75
3,Boost,18,71.875,8.075000,79.95
3,Boost,21,67.1875,12.242500,79.43
3,Boost,17,73.4375,3.092500,76.53
3,Boost,21,67.1875,9.512500,76.7
3,Boost,20,68.75,11.200000,79.95
3,Boost,19,70.3125,6.147500,76.46
3,Boost,21,67.1875,12.972500,80.16
3,Boost,21,67.1875,12.502500,79.69
3,Boost,24,62.5,17.190000,79.69
3,Boost,17,73.4375,2.772500,76.21
3,Boost,22,65.625,10.585000,76.21
3,Boost,20,68.75,7.460000,76.21
3,Boost,22,65.625,10.585000,76.21
3,Boost,20,68.75,7.710000,76.46
3,Boost,17,73.4375,5.992500,79.43
3,Boost,21,67.1875,11.982500,79.17
3,Boost,22,65.625,8.255000,73.88
3,Boost,17,73.4375,2.532500,75.97
3,Boost,21,67.1875,6.692500,73.88
3,Boost,19,70.3125,5.897500,76.21
3,Boost,22,65.625,10.585000,76.21
3,Boost,23,64.0625,11.907500,75.97
3,Boost,21,67.1875,8.782500,75.97
3,Boost,21,67.1875,8.542500,75.73
3,Boost,17,73.4375,2.532500,75.97
3,Boost,18,71.875,4.095000,75.97
3,Boost,22,65.625,10.105000,75.73
3,Boost,19,70.3125,5.417500,75.73
3,Boost,20,68.75,6.740000,75.49
3,Boost,17,73.4375,5.472500,78.91
3,Boost,20,68.75,6.980000,75.73
3,Boost,17,73.4375,5.212500,78.65
3,Boost,21,67.1875,8.542500,75.73
3,Boost,18,71.875,3.365000,75.24
3,Boost,20,68.75,6.740000,75.49
3,Boost,15,76.5625,1.322500,75.24
3,Boost,17,73.4375,2.292500,75.73
3,Boost,17,73.4375,2.292500,75.73
3,Boost,19,70.3125,8.077500,78.39
3,Boost,19,70.3125,5.177500,75.49
3,Boost,20,68.75,6.010000,74.76
3,Boost,20,68.75,6.490000,75.24
3,Boost,23,64.0625,10.937500,75
3,Boost,16,75.0,4.810000,79.81
3,Boost,21,67.1875,7.572500,74.76
3,Boost,20,68.75,11.520000,80.27
3,Boost,22,65.625,10.945000,76.57
3,Boost,19,70.3125,3.157500,73.47
3,Boost,19,70.3125,0.057500,70.37
3,Boost,17,73.4375,0.352500,73.79
3,Boost,20,68.75,5.280000,74.03
3,Boost,19,70.3125,10.417500,80.73
3,Boost,25,60.9375,5.292500,66.23
3,Boost,19,70.3125,4.687500,75
3,Boost,15,76.5625,2.772500,73.79
3,Boost,18,71.875,4.765000,67.11
3,Boost,21,67.1875,4.812500,72
3,Boost,20,68.75,0.630000,69.38
3,Boost,22,65.625,0.225000,65.85
3,Boost,22,65.625,0.225000,65.85
3,Boost,22,65.625,0.495000,65.13
3,Boost,22,65.625,0.495000,65.13
3,Boost,23,64.0625,0.617500,64.68
3,Boost,23,64.0625,0.617500,64.68
3,Boost,20,68.75,2.510000,71.26
3,Boost,20,68.75,2.850000,71.6
3,Boost,20,68.75,3.620000,65.13
3,Boost,25,60.9375,4.852500,65.79
3,Boost,20,68.75,2.240000,66.51
3,Boost,23,64.0625,1.317500,65.38
3,Boost,24,62.5,2.390000,64.89
3,Boost,17,73.4375,7.647500,65.79
3,Boost,21,67.1875,5.047500,62.14
3,Boost,18,71.875,6.085000,65.79
3,Boost,15,76.5625,11.252500,65.31
3,Boost,29,54.6875,12.412500,67.1
3,Boost,18,71.875,5.605000,66.27
3,Boost,23,64.0625,0.767500,64.83
3,Boost,22,65.625,0.405000,66.03
3,Boost,20,68.75,3.440000,65.31
3,Boost,22,65.625,0.555000,65.07
3,Boost,22,65.625,0.555000,65.07
3,Boost,18,71.875,7.765000,64.11
3,Boost,19,70.3125,6.202500,64.11
3,Boost,26,59.375,4.975000,64.35
3,Boost,20,68.75,3.410000,65.34
3,Boost,27,57.8125,5.407500,63.22
3,Boost,25,60.9375,2.282500,63.22
3,Boost,25,60.9375,2.282500,63.22
3,Boost,22,65.625,3.905000,61.72
3,Boost,22,65.625,3.905000,61.72
3,Boost,24,62.5,0.780000,61.72
3,Boost,22,65.625,4.585000,70.21
3,Boost,21,67.1875,7.617500,59.57
3,Boost,22,65.625,6.055000,59.57
3,Boost,22,65.625,6.055000,59.57
3,Boost,22,65.625,5.325000,60.3
3,Boost,29,54.6875,3.922500,58.61
3,Boost,29,54.6875,3.922500,58.61
3,Boost,28,56.25,3.560000,59.81
3,Boost,25,60.9375,0.887500,60.05
3,Boost,25,60.9375,0.887500,60.05
3,Boost,25,60.9375,0.887500,60.05
3,Boost,25,60.9375,0.887500,60.05
3,Boost,22,65.625,4.915000,60.71
3,Boost,23,64.0625,4.732500,59.33
3,Boost,27,57.8125,1.517500,59.33
3,Boost,27,57.8125,1.517500,59.33
3,Boost,24,62.5,3.410000,59.09
3,Boost,24,62.5,3.410000,59.09
3,Boost,28,56.25,4.280000,60.53
3,Boost,23,64.0625,4.732500,59.33
3,Boost,23,64.0625,4.972500,59.09
3,Boost,23,64.0625,4.972500,59.09
3,Boost,22,65.625,6.535000,59.09
3,Boost,27,57.8125,1.277500,59.09
3,Boost,24,62.5,3.170000,59.33
3,Boost,21,67.1875,8.097500,59.09
3,Boost,24,62.5,3.170000,59.33
3,Boost,24,62.5,3.170000,59.33
3,Boost,28,56.25,2.840000,59.09
3,Boost,22,65.625,6.295000,59.33
3,Boost,23,64.0625,5.212500,58.85
3,Boost,24,62.5,3.650000,58.85
3,Boost,28,56.25,3.320000,59.57
3,Boost,21,67.1875,7.857500,59.33
3,Boost,22,65.625,6.535000,59.09
3,Boost,26,59.375,0.095000,59.28
3,Boost,23,64.0625,4.972500,59.09
3,Boost,25,60.9375,1.607500,59.33
3,Boost,24,62.5,3.410000,59.09
3,Boost,22,65.625,6.775000,58.85
3,Boost,24,62.5,2.690000,59.81
3,Boost,25,60.9375,2.567500,58.37
3,Boost,21,67.1875,8.577500,58.61
3,Boost,21,67.1875,8.097500,59.09
3,Boost,22,65.625,6.775000,58.85
3,Boost,24,62.5,3.650000,58.85
3,Boost,21,67.1875,8.337500,58.85
3,Boost,24,62.5,3.650000,58.85
3,Boost,24,62.5,3.650000,58.85
3,Boost,24,62.5,3.650000,58.85
3,Boost,24,62.5,4.130000,58.37
3,Boost,26,59.375,0.765000,58.61
3,Boost,25,60.9375,1.847500,59.09
3,Boost,23,64.0625,5.212500,58.85
3,Boost,24,62.5,3.650000,58.85
3,Boost,27,57.8125,0.557500,58.37
3,Boost,21,67.1875,8.817500,58.37
3,Boost,21,67.1875,8.817500,58.37
3,Boost,28,56.25,1.640000,57.89
3,Boost,25,60.9375,2.647500,58.29
3,Boost,26,59.375,1.635000,57.74
3,Boost,23,64.0625,5.932500,58.13
3,Boost,23,64.0625,5.932500,58.13
3,Boost,24,62.5,4.610000,57.89
3,Boost,24,62.5,4.130000,58.37
3,Boost,21,67.1875,8.147500,59.04
3,Boost,26,59.375,1.485000,57.89
3,Boost,26,59.375,1.485000,57.89
3,Boost,26,59.375,1.485000,57.89
3,Boost,26,59.375,1.485000,57.89
3,Boost,26,59.375,1.485000,57.89
3,Boost,24,62.5,4.610000,57.89
3,Boost,25,60.9375,2.567500,58.37
3,Boost,25,60.9375,2.567500,58.37
3,Boost,26,59.375,4.555000,54.82
3,Boost,26,59.375,4.555000,54.82
3,Boost,23,64.0625,6.172500,57.89
3,Boost,28,56.25,1.640000,57.89
3,Boost,25,60.9375,3.047500,57.89
3,Boost,25,60.9375,3.047500,57.89
3,Boost,25,60.9375,3.047500,57.89
3,Boost,25,60.9375,2.807500,58.13
3,Boost,25,60.9375,2.807500,58.13
3,Boost,25,60.9375,2.807500,58.13
3,Boost,28,56.25,1.640000,57.89
3,Boost,28,56.25,1.640000,57.89
3,Boost,26,59.375,1.715000,57.66
3,Boost,23,64.0625,5.212500,58.85
3,Boost,25,60.9375,2.807500,58.13
3,Boost,28,56.25,1.880000,58.13
3,Boost,21,67.1875,8.817500,58.37
3,Boost,26,59.375,1.715000,57.66
3,Boost,26,59.375,1.715000,57.66
3,Boost,26,59.375,1.715000,57.66
3,Boost,26,59.375,1.715000,57.66
3,Boost,26,59.375,1.715000,57.66
3,Boost,28,56.25,1.570000,54.68
3,Boost,25,60.9375,3.277500,57.66
3,Boost,27,57.8125,0.317500,58.13
3,Boost,21,67.1875,9.057500,58.13
3,Boost,22,65.625,7.735000,57.89
3,Boost,22,65.625,7.735000,57.89
3,Boost,22,65.625,7.735000,57.89
3,Boost,22,65.625,7.735000,57.89
3,Boost,23,64.0625,6.402500,57.66
3,Boost,23,64.0625,6.402500,57.66
3,Boost,23,64.0625,5.932500,58.13
3,Boost,22,65.625,7.495000,58.13
3,Boost,26,59.375,1.485000,57.89
3,Boost,25,60.9375,3.277500,57.66
3,Boost,24,62.5,4.610000,57.89
3,Boost,22,65.625,7.965000,57.66
3,Boost,22,65.625,7.965000,57.66
3,Boost,22,65.625,7.965000,57.66
3,Boost,22,65.625,7.965000,57.66
3,Boost,24,62.5,4.370000,58.13
3,Boost,22,65.625,7.735000,57.89
3,Boost,22,65.625,7.735000,57.89
3,Boost,22,65.625,7.735000,57.89
3,Boost,22,65.625,7.735000,57.89
3,Boost,22,65.625,7.735000,57.89
3,Boost,21,67.1875,12.067500,55.12
3,Boost,21,67.1875,12.067500,55.12
3,Boost,24,62.5,4.370000,58.13
3,Boost,24,62.5,7.020000,55.48
3,Boost,23,64.0625,6.642500,57.42
3,Boost,23,64.0625,6.642500,57.42
3,Boost,23,64.0625,6.642500,57.42
3,Boost,23,64.0625,5.932500,58.13
3,Boost,21,67.1875,9.297500,57.89
3,Boost,26,59.375,0.015000,59.36
3,Boost,21,67.1875,9.297500,57.89
3,Boost,21,67.1875,9.297500,57.89
3,Boost,21,67.1875,9.297500,57.89
3,Boost,20,68.75,11.330000,57.42
3,Boost,20,68.75,11.330000,57.42
3,Boost,20,68.75,11.330000,57.42
3,Boost,20,68.75,11.330000,57.42
3,Boost,20,68.75,11.330000,57.42
3,Boost,26,59.375,1.955000,57.42
3,Boost,23,64.0625,6.172500,57.89
3,Boost,23,64.0625,6.172500,57.89
3,Boost,23,64.0625,6.172500,57.89
3,Boost,23,64.0625,6.172500,57.89
3,Boost,23,64.0625,6.172500,57.89
3,Boost,23,64.0625,6.172500,57.89
3,Boost,23,64.0625,6.172500,57.89
3,Boost,23,64.0625,6.172500,57.89
3,Boost,23,64.0625,6.172500,57.89
3,Boost,23,64.0625,6.172500,57.89
3,Boost,23,64.0625,6.172500,57.89
3,Boost,25,60.9375,3.047500,57.89
3,Boost,24,62.5,4.610000,57.89
3,Boost,24,62.5,4.610000,57.89
3,Boost,24,62.5,4.610000,57.89
3,Boost,24,62.5,4.610000,57.89
3,Boost,23,64.0625,6.642500,57.42
3,Boost,27,57.8125,0.152500,57.66
3,Boost,24,62.5,4.840000,57.66
3,Boost,24,62.5,4.840000,57.66
3,Boost,19,70.3125,12.422500,57.89
3,Boost,24,62.5,4.610000,57.89
3,Boost,27,57.8125,0.152500,57.66
3,Boost,23,64.0625,9.162500,54.9
3,Boost,25,60.9375,3.517500,57.42
3,Boost,24,62.5,5.560000,56.94
3,Boost,29,54.6875,1.772500,56.46
3,Boost,26,59.375,1.715000,57.66
3,Boost,20,68.75,9.900000,58.85
3,Boost,20,68.75,9.900000,58.85
3,Boost,22,65.625,7.965000,57.66
3,Boost,26,59.375,1.955000,57.42
3,Boost,26,59.375,0.765000,58.61
3,Boost,27,57.8125,0.392500,57.42
3,Boost,27,57.8125,0.392500,57.42
3,Boost,25,60.9375,1.827500,59.11
3,Boost,22,65.625,7.085000,58.54
3,Boost,25,60.9375,3.757500,57.18
3,Boost,25,60.9375,3.517500,57.42
3,Boost,27,57.8125,0.502500,57.31
3,Boost,20,68.75,11.400000,57.35
3,Boost,23,64.0625,5.442500,58.62
3,Boost,24,62.5,3.880000,58.62
3,Boost,27,57.8125,0.772500,57.04
3,Boost,29,54.6875,4.762500,59.45
3,Boost,26,59.375,2.915000,56.46
3,Boost,26,59.375,2.915000,56.46
3,Boost,26,59.375,2.915000,56.46
3,Boost,26,59.375,2.915000,56.46
3,Boost,26,59.375,2.915000,56.46
3,Boost,26,59.375,2.915000,56.46
3,Boost,26,59.375,2.915000,56.46
3,Boost,26,59.375,2.915000,56.46
3,Boost,22,65.625,6.905000,58.72
3,Boost,20,68.75,10.860000,57.89
3,Boost,28,56.25,2.940000,59.19
3,Boost,25,60.9375,2.707500,58.23
3,Boost,25,60.9375,3.997500,56.94
3,Boost,27,57.8125,1.637500,59.45
3,Boost,24,62.5,5.320000,57.18
3,Boost,22,65.625,9.165000,56.46
3,Boost,21,67.1875,9.197500,57.99
3,Boost,24,62.5,4.130000,58.37
3,Boost,21,67.1875,12.397500,54.79
3,Boost,20,68.75,6.920000,61.83
3,Boost,24,62.5,3.960000,58.54
3,Boost,26,59.375,6.265000,53.11
3,Boost,22,65.625,1.045000,64.58
3,Boost,21,67.1875,11.817500,55.37
3,Boost,29,54.6875,6.012500,60.7
3,Boost,14,78.125,7.625000,70.5
3,Boost,14,78.125,7.625000,70.5
3,Boost,24,62.5,2.710000,59.79
3,Boost,26,59.375,0.725000,60.1
3,Boost,26,59.375,1.545000,60.92
3,Boost,27,57.8125,2.792500,55.02
3,Boost,20,68.75,1.870000,70.62
3,Boost,21,67.1875,6.807500,60.38
3,Boost,21,67.1875,3.432500,70.62
3,Boost,27,57.8125,2.617500,60.43
3,Boost,26,59.375,2.505000,56.87
3,Boost,26,59.375,1.055000,60.43
3,Boost,28,56.25,2.810000,59.06
3,Boost,24,62.5,2.610000,59.89
3,Boost,24,62.5,4.250000,58.25
3,Boost,24,62.5,3.950000,58.55
3,Boost,25,60.9375,2.297500,58.64
3,Boost,26,59.375,0.735000,60.11
3,Boost,24,62.5,10.830000,51.67
3,Boost,21,67.1875,13.777500,53.41
3,Boost,29,54.6875,2.057500,52.63
3,Boost,32,50.0,0.240000,50.24
3,Boost,27,57.8125,8.152500,49.66
3,Boost,27,57.8125,8.152500,49.66
3,Boost,22,65.625,10.335000,75.96
3,Boost,29,54.6875,4.207500,50.48
3,Boost,29,54.6875,4.207500,50.48
3,Boost,31,51.5625,0.842500,50.72
3,Boost,32,50.0,0.480000,50.48
3,Boost,32,50.0,0.480000,50.48
3,Boost,26,59.375,9.615000,49.76
3,Boost,24,62.5,7.110000,55.39
3,Boost,25,60.9375,8.067500,52.87
3,Boost,32,50.0,0.240000,50.24
3,Boost,29,54.6875,3.977500,50.71
3,Boost,29,54.6875,4.687500,50
3,Boost,29,54.6875,6.377500,48.31
3,Boost,29,54.6875,6.377500,48.31
3,Boost,26,59.375,6.045000,53.33
3,Boost,31,51.5625,1.802500,49.76
3,Boost,25,60.9375,7.587500,53.35
3,Boost,24,62.5,10.580000,51.92
3,Boost,25,60.9375,9.017500,51.92
3,Boost,17,73.4375,23.437500,50
3,Boost,26,59.375,10.335000,49.04
3,Boost,26,59.375,10.335000,49.04
3,Boost,21,67.1875,13.727500,53.46
3,Boost,25,60.9375,9.497500,51.44
3,Boost,29,54.6875,5.157500,49.53
3,Boost,21,67.1875,17.897500,49.29
3,Boost,29,54.6875,1.817500,52.87
3,Boost,28,56.25,7.440000,48.81
3,Boost,29,54.6875,2.057500,52.63
3,Boost,21,67.1875,15.327500,51.86
3,Boost,28,56.25,8.400000,47.85
3,Boost,24,62.5,10.830000,51.67
3,Boost,26,59.375,10.575000,48.8
3,Boost,24,62.5,11.060000,51.44
3,Boost,27,57.8125,5.442500,52.37
3,Boost,25,60.9375,9.167500,51.77
3,Boost,26,59.375,0.205000,59.17
3,Boost,27,57.8125,1.357500,59.17
3,Boost,22,65.625,9.565000,75.19
3,Boost,22,65.625,6.615000,59.01
3,Boost,29,54.6875,4.322500,59.01
3,Boost,25,60.9375,11.297500,49.64
3,Boost,25,60.9375,12.607500,48.33
3,Boost,25,60.9375,12.607500,48.33
3,Boost,27,57.8125,5.552500,52.26
3,Boost,21,67.1875,18.257500,48.93
3,Boost,26,59.375,8.165000,51.21
3,Boost,18,71.875,22.945000,48.93
3,Boost,32,50.0,2.430000,52.43
3,Boost,30,53.125,1.735000,51.39
3,Boost,28,56.25,4.860000,51.39
3,Boost,29,54.6875,3.807500,50.88
3,Boost,30,53.125,5.885000,59.01
3,Boost,29,54.6875,3.167500,51.52
3,Boost,30,53.125,1.745000,51.38
3,Boost,33,48.4375,2.942500,51.38
3,Boost,29,54.6875,3.167500,51.52
3,Boost,29,54.6875,3.807500,50.88
3,Boost,28,56.25,4.870000,51.38
3,Boost,28,56.25,4.870000,51.38
3,Boost,28,56.25,4.870000,51.38
3,Boost,28,56.25,4.870000,51.38
3,Boost,25,60.9375,10.557500,50.38
3,Boost,33,48.4375,0.872500,49.31
3,Boost,29,54.6875,3.057500,51.63
3,Boost,34,46.875,4.125000,51
3,Boost,25,60.9375,9.197500,51.74
3,Boost,26,59.375,2.825000,56.55
3,Boost,25,60.9375,9.202500,70.14
3,Boost,31,51.5625,2.432500,49.13
3,Boost,30,53.125,2.125000,51
3,Boost,26,59.375,10.905000,70.28
3,Boost,26,59.375,9.135000,50.24
3,Boost,24,62.5,12.980000,49.52
3,Boost,27,57.8125,6.552500,51.26
3,Boost,29,54.6875,6.347500,48.34
3,Boost,25,60.9375,10.807500,50.13
3,Boost,25,60.9375,10.807500,50.13
3,Boost,25,60.9375,10.807500,50.13
3,Boost,26,59.375,17.145000,76.52
3,Boost,27,57.8125,6.812500,51
3,Boost,27,57.8125,7.432500,50.38
3,Boost,22,65.625,15.495000,50.13
3,Boost,22,65.625,15.495000,50.13
3,Boost,22,65.625,15.495000,50.13
3,Boost,29,54.6875,4.807500,49.88
3,Boost,25,60.9375,10.807500,50.13
3,Boost,25,60.9375,10.807500,50.13
3,Boost,26,59.375,9.245000,50.13
3,Boost,23,64.0625,13.432500,50.63
3,Boost,23,64.0625,13.432500,50.63
3,Boost,23,64.0625,13.432500,50.63
3,Boost,23,64.0625,13.432500,50.63
3,Boost,25,60.9375,10.557500,50.38
3,Boost,25,60.9375,11.817500,49.12
3,Boost,29,54.6875,5.437500,49.25
3,Boost,29,54.6875,5.437500,49.25
3,Boost,24,62.5,13.380000,49.12
3,Boost,24,62.5,13.380000,49.12
3,Boost,24,62.5,13.380000,49.12
3,Boost,27,57.8125,9.192500,48.62
3,Boost,27,57.8125,9.192500,48.62
3,Boost,24,62.5,12.370000,50.13
3,Boost,22,65.625,15.495000,50.13
3,Boost,25,60.9375,5.147500,55.79
3,Boost,27,57.8125,7.812500,50
3,Boost,28,56.25,8.190000,48.06
3,Boost,27,57.8125,2.022500,55.79
3,Boost,19,70.3125,20.182500,50.13
3,Boost,19,70.3125,20.182500,50.13
3,Boost,19,70.3125,20.182500,50.13
3,Boost,21,67.1875,18.567500,48.62
3,Boost,25,60.9375,13.717500,47.22
3,Boost,30,53.125,2.015000,51.11
3,Boost,22,65.625,17.505000,48.12
3,Boost,30,53.125,4.755000,48.37
3,Boost,30,53.125,4.755000,48.37
3,Boost,27,57.8125,7.192500,50.62
3,Boost,29,54.6875,2.587500,52.1
3,Boost,27,57.8125,9.942500,47.87
3,Boost,28,56.25,4.150000,52.1
3,Boost,27,57.8125,9.442500,48.37
3,Boost,27,57.8125,9.442500,48.37
3,Boost,29,54.6875,2.527500,52.16
3,Boost,28,56.25,8.630000,47.62
3,Boost,28,56.25,8.630000,47.62
3,Boost,26,59.375,11.755000,47.62
3,Boost,26,59.375,11.755000,47.62
3,Boost,30,53.125,4.375000,48.75
3,Boost,28,56.25,4.400000,51.85
3,Boost,28,56.25,7.500000,48.75
3,Boost,25,60.9375,14.557500,46.38
3,Boost,27,57.8125,7.192500,50.62
3,Boost,29,54.6875,2.587500,52.1
3,Boost,30,53.125,1.025000,52.1
3,Boost,26,59.375,12.995000,46.38
3,Boost,32,50.0,1.250000,48.75
3,Boost,30,53.125,1.275000,51.85
3,Boost,34,46.875,1.115000,45.76
3,Boost,24,62.5,15.660000,46.84
3,Boost,26,59.375,13.275000,46.1
3,Boost,28,56.25,12.050000,44.2
3,Boost,32,50.0,5.110000,44.89
3,Boost,32,50.0,4.110000,45.89
3,Boost,29,54.6875,7.467500,47.22
3,Boost,33,48.4375,3.447500,44.99
3,Boost,30,53.125,7.735000,45.39
3,Boost,26,59.375,11.885000,47.49
3,Boost,29,54.6875,36.802500,91.49
3,Boost,32,50.0,3.270000,53.27
3,Boost,26,59.375,11.885000,47.49
3,Boost,30,53.125,7.155000,45.97
3,Boost,25,60.9375,10.077500,50.86
3,Boost,20,68.75,22.290000,46.46
3,Boost,32,50.0,5.250000,44.75
3,Boost,26,59.375,14.625000,44.75
3,Boost,31,51.5625,6.277500,57.84
3,Boost,31,51.5625,7.622500,43.94
3,Boost,26,59.375,13.665000,45.71
3,Boost,26,59.375,13.665000,45.71
3,Boost,27,57.8125,13.812500,44
3,Boost,29,54.6875,3.152500,57.84
3,Boost,31,51.5625,6.592500,44.97
3,Boost,31,51.5625,6.592500,44.97
3,Boost,26,59.375,11.285000,48.09
3,Boost,28,56.25,12.140000,44.11
3,Boost,21,67.1875,21.647500,45.54
3,Boost,37,42.1875,4.342500,46.53
3,Boost,29,54.6875,10.437500,44.25
3,Boost,27,57.8125,12.862500,44.95
3,Boost,29,54.6875,9.737500,44.95
3,Boost,29,54.6875,9.907500,44.78
3,Boost,30,53.125,8.345000,44.78
3,Boost,33,48.4375,3.077500,45.36
